year,metric,value,scenario_id,scenario_name,scenario_category,category
4,scenario_price_usd_per_lb,4.781412648039315,bull_market,Bull Market,Market,Market
5,scenario_price_usd_per_lb,4.8788142133146515,bull_market,Bull Market,Market,Market
6,scenario_price_usd_per_lb,4.9781999338211795,bull_market,Bull Market,Market,Market
7,scenario_price_usd_per_lb,5.07961022853954,bull_market,Bull Market,Market,Market
8,scenario_price_usd_per_lb,5.183086339820429,bull_market,Bull Market,Market,Market
9,scenario_price_usd_per_lb,5.288670350157363,bull_market,Bull Market,Market,Market
10,scenario_price_usd_per_lb,5.3964051993011255,bull_market,Bull Market,Market,Market
11,scenario_price_usd_per_lb,5.506334701722851,bull_market,Bull Market,Market,Market
12,scenario_price_usd_per_lb,5.618503564432835,bull_market,Bull Market,Market,Market
13,scenario_price_usd_per_lb,5.732957405162361,bull_market,Bull Market,Market,Market
14,scenario_price_usd_per_lb,5.849742770915853,bull_market,Bull Market,Market,Market
15,scenario_price_usd_per_lb,5.9689071569010155,bull_market,Bull Market,Market,Market
1,scenario_grade,0.0034,bull_market,Bull Market,Market,Geology
2,scenario_grade,0.003349,bull_market,Bull Market,Market,Geology
3,scenario_grade,0.003298765,bull_market,Bull Market,Market,Geology
4,scenario_grade,0.003249283525,bull_market,Bull Market,Market,Geology
5,scenario_grade,0.003200544272125,bull_market,Bull Market,Market,Geology
6,scenario_grade,0.003152536108043125,bull_market,Bull Market,Market,Geology
7,scenario_grade,0.003105248066422478,bull_market,Bull Market,Market,Geology
8,scenario_grade,0.003058669345426141,bull_market,Bull Market,Market,Geology
9,scenario_grade,0.003012789305244749,bull_market,Bull Market,Market,Geology
10,scenario_grade,0.0029675974656660775,bull_market,Bull Market,Market,Geology
11,scenario_grade,0.0029230835036810864,bull_market,Bull Market,Market,Geology
12,scenario_grade,0.00287923725112587,bull_market,Bull Market,Market,Geology
13,scenario_grade,0.0028360486923589816,bull_market,Bull Market,Market,Geology
14,scenario_grade,0.002793507961973597,bull_market,Bull Market,Market,Geology
15,scenario_grade,0.002751605342543993,bull_market,Bull Market,Market,Geology
1,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
2,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
3,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
4,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
5,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
6,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
7,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
8,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
9,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
10,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
11,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
12,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
13,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
14,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
15,scenario_recovery,0.8420000000000001,bull_market,Bull Market,Market,Metallurgy
1,scenario_net_price_usd_per_lb,4.2676918733816525,bull_market,Bull Market,Market,Commercial
2,scenario_net_price_usd_per_lb,4.355708152778156,bull_market,Bull Market,Market,Commercial
3,scenario_net_price_usd_per_lb,4.445517400908794,bull_market,Bull Market,Market,Commercial
4,scenario_net_price_usd_per_lb,4.537156142117742,bull_market,Bull Market,Market,Commercial
5,scenario_net_price_usd_per_lb,4.630661644782065,bull_market,Bull Market,Market,Commercial
6,scenario_net_price_usd_per_lb,4.726071936468332,bull_market,Bull Market,Market,Commercial
7,scenario_net_price_usd_per_lb,4.823425819397958,bull_market,Bull Market,Market,Commercial
8,scenario_net_price_usd_per_lb,4.922762886227612,bull_market,Bull Market,Market,Commercial
9,scenario_net_price_usd_per_lb,5.024123536151069,bull_market,Bull Market,Market,Commercial
10,scenario_net_price_usd_per_lb,5.12754899132908,bull_market,Bull Market,Market,Commercial
11,scenario_net_price_usd_per_lb,5.233081313653937,bull_market,Bull Market,Market,Commercial
12,scenario_net_price_usd_per_lb,5.340763421855522,bull_market,Bull Market,Market,Commercial
13,scenario_net_price_usd_per_lb,5.450639108955866,bull_market,Bull Market,Market,Commercial
14,scenario_net_price_usd_per_lb,5.562753060079219,bull_market,Bull Market,Market,Commercial
15,scenario_net_price_usd_per_lb,5.677150870624975,bull_market,Bull Market,Market,Commercial
1,copper_fine_lb,974801362.560894,bull_market,Bull Market,Market,Production
2,copper_fine_lb,1002318574.8081123,bull_market,Bull Market,Market,Production
3,copper_fine_lb,1073874392.8192916,bull_market,Bull Market,Market,Production
4,copper_fine_lb,1084002136.43996,bull_market,Bull Market,Market,Production
5,copper_fine_lb,1060520900.6701448,bull_market,Bull Market,Market,Production
6,copper_fine_lb,1031297262.1369777,bull_market,Bull Market,Market,Production
7,copper_fine_lb,1001850605.4641533,bull_market,Bull Market,Market,Production
8,copper_fine_lb,972941234.1292,bull_market,Bull Market,Market,Production
9,copper_fine_lb,944658716.1893172,bull_market,Bull Market,Market,Production
10,copper_fine_lb,917003788.7073134,bull_market,Bull Market,Market,Production
11,copper_fine_lb,889965701.5233594,bull_market,Bull Market,Market,Production
12,copper_fine_lb,863532397.0330161,bull_market,Bull Market,Market,Production
13,copper_fine_lb,837691844.919385,bull_market,Bull Market,Market,Production
14,copper_fine_lb,812432213.992131,bull_market,Bull Market,Market,Production
15,copper_fine_lb,787741891.2504259,bull_market,Bull Market,Market,Production
1,gross_revenue_usd,4387308672.268976,bull_market,Bull Market,Market,Economics
2,gross_revenue_usd,4603052158.78907,bull_market,Bull Market,Market,Economics
3,gross_revenue_usd,5032127752.591614,bull_market,Bull Market,Market,Economics
4,gross_revenue_usd,5183061525.675664,bull_market,Bull Market,Market,Economics
5,gross_revenue_usd,5174084443.7067585,bull_market,Bull Market,Market,Economics
6,gross_revenue_usd,5134003962.120266,bull_market,Bull Market,Market,Economics
7,gross_revenue_usd,5089010582.984244,bull_market,Bull Market,Market,Economics
8,gross_revenue_usd,5042838420.0630865,bull_market,Bull Market,Market,Economics
9,gross_revenue_usd,4995988543.328161,bull_market,Bull Market,Market,Economics
10,gross_revenue_usd,4948524013.158977,bull_market,Bull Market,Market,Economics
11,gross_revenue_usd,4900449025.641195,bull_market,Bull Market,Market,Economics
12,gross_revenue_usd,4851759850.733232,bull_market,Bull Market,Market,Economics
13,gross_revenue_usd,4802451665.574708,bull_market,Bull Market,Market,Economics
14,gross_revenue_usd,4752519470.65963,bull_market,Bull Market,Market,Economics
15,gross_revenue_usd,4701958212.475409,bull_market,Bull Market,Market,Economics
1,payable_revenue_usd,4211816325.378217,bull_market,Bull Market,Market,Economics
2,payable_revenue_usd,4418930072.437508,bull_market,Bull Market,Market,Economics
3,payable_revenue_usd,4830842642.487949,bull_market,Bull Market,Market,Economics
4,payable_revenue_usd,4975739064.648637,bull_market,Bull Market,Market,Economics
5,payable_revenue_usd,4967121065.9584875,bull_market,Bull Market,Market,Economics
6,payable_revenue_usd,4928643803.635455,bull_market,Bull Market,Market,Economics
7,payable_revenue_usd,4885450159.664874,bull_market,Bull Market,Market,Economics
8,payable_revenue_usd,4841124883.260563,bull_market,Bull Market,Market,Economics
9,payable_revenue_usd,4796149001.595035,bull_market,Bull Market,Market,Economics
10,payable_revenue_usd,4750583052.632617,bull_market,Bull Market,Market,Economics
11,payable_revenue_usd,4704431064.615547,bull_market,Bull Market,Market,Economics
12,payable_revenue_usd,4657689456.703902,bull_market,Bull Market,Market,Economics
13,payable_revenue_usd,4610353598.951719,bull_market,Bull Market,Market,Economics
14,payable_revenue_usd,4562418691.833244,bull_market,Bull Market,Market,Economics
15,payable_revenue_usd,4513879883.976392,bull_market,Bull Market,Market,Economics
1,tcrc_usd,51664472.21572738,bull_market,Bull Market,Market,Commercial
2,tcrc_usd,53122884.46482995,bull_market,Bull Market,Market,Commercial
3,tcrc_usd,56915342.81942245,bull_market,Bull Market,Market,Commercial
4,tcrc_usd,57452113.23131788,bull_market,Bull Market,Market,Commercial
5,tcrc_usd,56207607.73551767,bull_market,Bull Market,Market,Commercial
6,tcrc_usd,54658754.893259816,bull_market,Bull Market,Market,Commercial
7,tcrc_usd,53098082.08960012,bull_market,Bull Market,Market,Commercial
8,tcrc_usd,51565885.4088476,bull_market,Bull Market,Market,Commercial
9,tcrc_usd,50066911.958033815,bull_market,Bull Market,Market,Commercial
10,tcrc_usd,48601200.80148761,bull_market,Bull Market,Market,Commercial
11,tcrc_usd,47168182.18073805,bull_market,Bull Market,Market,Commercial
12,tcrc_usd,45767217.04274985,bull_market,Bull Market,Market,Commercial
13,tcrc_usd,44397667.7807274,bull_market,Bull Market,Market,Commercial
14,tcrc_usd,43058907.34158294,bull_market,Bull Market,Market,Commercial
15,tcrc_usd,41750320.23627257,bull_market,Bull Market,Market,Commercial
1,revenue_usd,4160151853.16249,bull_market,Bull Market,Market,Economics
2,revenue_usd,4365807187.972677,bull_market,Bull Market,Market,Economics
3,revenue_usd,4773927299.668527,bull_market,Bull Market,Market,Economics
4,revenue_usd,4918286951.417319,bull_market,Bull Market,Market,Economics
5,revenue_usd,4910913458.22297,bull_market,Bull Market,Market,Economics
6,revenue_usd,4873985048.742195,bull_market,Bull Market,Market,Economics
7,revenue_usd,4832352077.5752735,bull_market,Bull Market,Market,Economics
8,revenue_usd,4789558997.851715,bull_market,Bull Market,Market,Economics
9,revenue_usd,4746082089.637001,bull_market,Bull Market,Market,Economics
10,revenue_usd,4701981851.831129,bull_market,Bull Market,Market,Economics
11,revenue_usd,4657262882.434809,bull_market,Bull Market,Market,Economics
12,revenue_usd,4611922239.661153,bull_market,Bull Market,Market,Economics
13,revenue_usd,4565955931.170992,bull_market,Bull Market,Market,Economics
14,revenue_usd,4519359784.491661,bull_market,Bull Market,Market,Economics
15,revenue_usd,4472129563.740119,bull_market,Bull Market,Market,Economics
1,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
2,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
3,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
4,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
5,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
6,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
7,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
8,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
9,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
10,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
11,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
12,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
13,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
14,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
15,unit_opex_usd_per_tonne,21.299999999999997,bull_market,Bull Market,Market,Economics
1,opex_usd,3289811235.619674,bull_market,Bull Market,Market,Economics
2,opex_usd,3434190639.620535,bull_market,Bull Market,Market,Economics
3,opex_usd,3735389360.379464,bull_market,Bull Market,Market,Economics
4,opex_usd,3828038514.188587,bull_market,Bull Market,Market,Economics
5,opex_usd,3802149260.727914,bull_market,Bull Market,Market,Economics
6,opex_usd,3753682747.2504125,bull_market,Bull Market,Market,Economics
7,opex_usd,3702034263.2761555,bull_market,Bull Market,Market,Economics
8,opex_usd,3649957840.0574493,bull_market,Bull Market,Market,Economics
9,opex_usd,3597824244.6245623,bull_market,Bull Market,Market,Economics
10,opex_usd,3545683019.2279353,bull_market,Bull Market,Market,Economics
11,opex_usd,3493540775.8949313,bull_market,Bull Market,Market,Economics
12,opex_usd,3441398396.7864237,bull_market,Bull Market,Market,Economics
13,opex_usd,3389255999.571679,bull_market,Bull Market,Market,Economics
14,opex_usd,3337113599.9429245,bull_market,Bull Market,Market,Economics
15,opex_usd,3284971199.992396,bull_market,Bull Market,Market,Economics
1,ebitda_usd,870340617.5428157,bull_market,Bull Market,Market,Economics
2,ebitda_usd,931616548.3521423,bull_market,Bull Market,Market,Economics
3,ebitda_usd,1038537939.2890625,bull_market,Bull Market,Market,Economics
4,ebitda_usd,1090248437.228732,bull_market,Bull Market,Market,Economics
5,ebitda_usd,1108764197.4950562,bull_market,Bull Market,Market,Economics
6,ebitda_usd,1120302301.4917827,bull_market,Bull Market,Market,Economics
7,ebitda_usd,1130317814.299118,bull_market,Bull Market,Market,Economics
8,ebitda_usd,1139601157.7942657,bull_market,Bull Market,Market,Economics
9,ebitda_usd,1148257845.0124388,bull_market,Bull Market,Market,Economics
10,ebitda_usd,1156298832.6031938,bull_market,Bull Market,Market,Economics
11,ebitda_usd,1163722106.5398774,bull_market,Bull Market,Market,Economics
12,ebitda_usd,1170523842.8747292,bull_market,Bull Market,Market,Economics
13,ebitda_usd,1176699931.5993128,bull_market,Bull Market,Market,Economics
14,ebitda_usd,1182246184.5487366,bull_market,Bull Market,Market,Economics
15,ebitda_usd,1187158363.747723,bull_market,Bull Market,Market,Economics
1,cash_tax_proxy_usd,256750482.1751306,bull_market,Bull Market,Market,Economics
2,cash_tax_proxy_usd,274826881.763882,bull_market,Bull Market,Market,Economics
3,cash_tax_proxy_usd,306368692.09027344,bull_market,Bull Market,Market,Economics
4,cash_tax_proxy_usd,321623288.98247594,bull_market,Bull Market,Market,Economics
5,cash_tax_proxy_usd,327085438.2610415,bull_market,Bull Market,Market,Economics
6,cash_tax_proxy_usd,330489178.9400759,bull_market,Bull Market,Market,Economics
7,cash_tax_proxy_usd,333443755.2182398,bull_market,Bull Market,Market,Economics
8,cash_tax_proxy_usd,336182341.54930836,bull_market,Bull Market,Market,Economics
9,cash_tax_proxy_usd,338736064.2786694,bull_market,Bull Market,Market,Economics
10,cash_tax_proxy_usd,341108155.61794215,bull_market,Bull Market,Market,Economics
11,cash_tax_proxy_usd,343298021.42926383,bull_market,Bull Market,Market,Economics
12,cash_tax_proxy_usd,345304533.64804506,bull_market,Bull Market,Market,Economics
13,cash_tax_proxy_usd,347126479.82179725,bull_market,Bull Market,Market,Economics
14,cash_tax_proxy_usd,348762624.44187725,bull_market,Bull Market,Market,Economics
15,cash_tax_proxy_usd,350211717.3055783,bull_market,Bull Market,Market,Economics
1,operating_cash_flow_usd,613590135.3676851,bull_market,Bull Market,Market,Cash Flow
2,operating_cash_flow_usd,656789666.5882604,bull_market,Bull Market,Market,Cash Flow
3,operating_cash_flow_usd,732169247.1987891,bull_market,Bull Market,Market,Cash Flow
4,operating_cash_flow_usd,768625148.2462561,bull_market,Bull Market,Market,Cash Flow
5,operating_cash_flow_usd,781678759.2340146,bull_market,Bull Market,Market,Cash Flow
6,operating_cash_flow_usd,789813122.5517068,bull_market,Bull Market,Market,Cash Flow
7,operating_cash_flow_usd,796874059.0808783,bull_market,Bull Market,Market,Cash Flow
