site_id,period,month_start_date,calendar_year,calendar_month,calendar_quarter,month_label,metric,metric_display_name,metric_group,unit,dashboard_page,display_order,plan_value,actual_value,variance_value,variance_pct,alert_direction,alert_level,alert_flag,badness_score,alert_message,plan_version,data_classification,sample_data_flag
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.83,3.795,-0.03500000000000014,-0.009138381201044423,lower_is_bad,on_track,False,0.009138381201044423,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,17.45,17.800762523121058,0.35076252312105893,0.020101004190318565,higher_is_bad,on_track,False,0.020101004190318565,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,4605055.0,4715600.0,110545.0,0.024005142175283465,higher_is_bad,on_track,False,0.024005142175283465,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,14846984.69695763,14256789.813293355,-590194.8836642746,-0.03975183484800213,lower_is_bad,warning,True,0.03975183484800213,Revenue Proxy is 4.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,10241929.69695763,9541189.813293355,-700739.8836642746,-0.06841873596070766,lower_is_bad,warning,True,0.06841873596070766,EBITDA Proxy is 6.8% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,9863929.69695763,9055189.813293355,-808739.8836642746,-0.08198962366020486,lower_is_bad,warning,True,0.08198962366020486,Operating Cash Flow Proxy is 8.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,8015929.696957629,7095189.813293355,-920739.8836642746,-0.11486376733240722,lower_is_bad,warning,True,0.11486376733240722,Free Cash Flow Proxy is 11.5% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1848000.0,1960000.0,112000.0,0.06060606060606061,higher_is_bad,on_track,False,0.06060606060606061,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_north_concentrator,2025-12,2025-12-01,2025,12,4,Dec 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,378000.0,486000.0,108000.0,0.2857142857142857,higher_is_bad,critical,True,0.2857142857142857,Working Capital Change is 28.6% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,172200.0,163180.0,-9020.0,-0.05238095238095238,lower_is_bad,warning,True,0.05238095238095238,Throughput is 5.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.679,0.654,-0.025000000000000022,-0.03681885125184097,lower_is_bad,warning,True,0.03681885125184097,Head Grade is 3.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,87.076,85.44,-1.6359999999999957,-0.01878818503376356,lower_is_bad,warning,True,0.01878818503376356,Recovery is 1.9% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1018.12568088,912.0,-106.12568088,-0.10423632648993986,lower_is_bad,critical,True,0.10423632648993986,Copper Production is 10.4% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,3.92,3.851,-0.06899999999999995,-0.01760204081632652,lower_is_bad,on_track,False,0.01760204081632652,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.67,3.584,-0.08599999999999985,-0.02343324250681195,lower_is_bad,on_track,False,0.02343324250681195,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,19.021,19.604424561833557,0.5834245618335565,0.030672654530968745,higher_is_bad,on_track,False,0.030672654530968745,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3275416.2,3199050.0,-76366.20000000019,-0.023314960706367693,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,7949302.597666195,6943458.781023474,-1005843.8166427203,-0.1265323346651846,lower_is_bad,critical,True,0.1265323346651846,Revenue Proxy is 12.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,4673886.3976661945,3744408.7810234744,-929477.6166427201,-0.1988661121731232,lower_is_bad,critical,True,0.1988661121731232,EBITDA Proxy is 19.9% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,4121886.3976661945,3146408.7810234744,-975477.6166427201,-0.23665805471859533,lower_is_bad,critical,True,0.23665805471859533,Operating Cash Flow Proxy is 23.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,2713886.3976661945,1650408.7810234744,-1063477.61664272,-0.39186519286778443,lower_is_bad,critical,True,0.39186519286778443,Free Cash Flow Proxy is 39.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1408000.0,1496000.0,88000.0,0.0625,higher_is_bad,on_track,False,0.0625,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-01,2025-01-01,2025,1,1,Jan 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,552000.0,598000.0,46000.0,0.08333333333333333,higher_is_bad,on_track,False,0.08333333333333333,Working Capital Change remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,170100.0,164410.0,-5690.0,-0.033450911228689005,lower_is_bad,warning,True,0.033450911228689005,Throughput is 3.3% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.699,0.684,-0.014999999999999902,-0.02145922746781102,lower_is_bad,warning,True,0.02145922746781102,Head Grade is 2.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,87.276,86.04,-1.23599999999999,-0.014161968926165155,lower_is_bad,on_track,False,0.014161968926165155,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1037.71076724,968.0,-69.71076724,-0.06717745391175786,lower_is_bad,critical,True,0.06717745391175786,Copper Production is 6.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,3.98,3.921,-0.05900000000000016,-0.014824120603015117,lower_is_bad,on_track,False,0.014824120603015117,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.73,3.6639999999999997,-0.06600000000000028,-0.017694369973190426,lower_is_bad,on_track,False,0.017694369973190426,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.821,18.94471139225108,0.12371139225107797,0.0065730509670622154,higher_is_bad,on_track,False,0.0065730509670622154,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3201452.1,3114700.0,-86752.1000000001,-0.02709773480602758,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,8234680.0082728285,7534316.23446818,-700363.7738046488,-0.08505051478637184,lower_is_bad,critical,True,0.08505051478637184,Revenue Proxy is 8.5% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,5033227.908272829,4419616.23446818,-613611.6738046492,-0.12191215756315957,lower_is_bad,critical,True,0.12191215756315957,EBITDA Proxy is 12.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,4665227.908272829,3959616.2344681798,-705611.6738046492,-0.151249132449326,lower_is_bad,critical,True,0.151249132449326,Operating Cash Flow Proxy is 15.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,3345227.908272829,2595616.2344681798,-749611.6738046492,-0.224083887364099,lower_is_bad,critical,True,0.224083887364099,Free Cash Flow Proxy is 22.4% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1320000.0,1364000.0,44000.0,0.03333333333333333,higher_is_bad,on_track,False,0.03333333333333333,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-02,2025-02-01,2025,2,1,Feb 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,368000.0,460000.0,92000.0,0.25,higher_is_bad,critical,True,0.25,Working Capital Change is 25.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,170150.0,163200.0,-6950.0,-0.040846312077578606,lower_is_bad,warning,True,0.040846312077578606,Throughput is 4.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.687,0.672,-0.015000000000000013,-0.021834061135371195,lower_is_bad,warning,True,0.021834061135371195,Head Grade is 2.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,87.588,86.525,-1.0629999999999882,-0.012136365712197884,lower_is_bad,on_track,False,0.012136365712197884,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1023.8428463399999,949.0,-74.84284633999994,-0.07309993580318083,lower_is_bad,critical,True,0.07309993580318083,Copper Production is 7.3% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.05,3.99,-0.05999999999999961,-0.014814814814814718,lower_is_bad,on_track,False,0.014814814814814718,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.8,3.732,-0.06799999999999962,-0.017894736842105165,lower_is_bad,on_track,False,0.017894736842105165,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.648,18.886029411764707,0.23802941176470682,0.012764339970222374,higher_is_bad,on_track,False,0.012764339970222374,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3172957.1999999997,3082200.0,-90757.19999999972,-0.02860334832124421,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,8277105.096655096,7523047.881078544,-754057.2155765519,-0.09110156350210871,lower_is_bad,critical,True,0.09110156350210871,Revenue Proxy is 9.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,5104147.896655096,4440847.881078544,-663300.0155765517,-0.12995313400131536,lower_is_bad,critical,True,0.12995313400131536,EBITDA Proxy is 13.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,4828147.896655096,4118847.881078544,-709300.0155765517,-0.14690933889327404,lower_is_bad,critical,True,0.14690933889327404,Operating Cash Flow Proxy is 14.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,3464147.8966550957,2798847.881078544,-665300.0155765517,-0.19205300565225594,lower_is_bad,critical,True,0.19205300565225594,Free Cash Flow Proxy is 19.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1364000.0,1320000.0,-44000.0,-0.03225806451612903,higher_is_bad,on_track,False,0.0,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-03,2025-03-01,2025,3,1,Mar 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,276000.0,322000.0,46000.0,0.16666666666666666,higher_is_bad,warning,True,0.16666666666666666,Working Capital Change is 16.7% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,172200.0,166800.0,-5400.0,-0.0313588850174216,lower_is_bad,warning,True,0.0313588850174216,Throughput is 3.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.707,0.703,-0.0040000000000000036,-0.005657708628005663,lower_is_bad,on_track,False,0.005657708628005663,Head Grade remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,87.888,86.625,-1.2630000000000052,-0.014370562534134412,lower_is_bad,on_track,False,0.014370562534134412,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1069.99597152,1015.0,-54.99597152000001,-0.051398297735527544,lower_is_bad,critical,True,0.051398297735527544,Copper Production is 5.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.12,4.07,-0.04999999999999982,-0.012135922330097044,lower_is_bad,on_track,False,0.012135922330097044,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.87,3.8230000000000004,-0.04699999999999971,-0.012144702842377186,lower_is_bad,on_track,False,0.012144702842377186,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.548,18.78207434052758,0.23407434052758092,0.012619923470324614,higher_is_bad,on_track,False,0.012619923470324614,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3193965.5999999996,3132850.0,-61115.59999999963,-0.0191347082761316,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,8809569.383722736,8242449.950165777,-567119.433556959,-0.06437538645246546,lower_is_bad,warning,True,0.06437538645246546,Revenue Proxy is 6.4% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,5615603.783722736,5109599.950165777,-506003.8335569594,-0.09010675486465959,lower_is_bad,warning,True,0.09010675486465959,EBITDA Proxy is 9.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,5431603.783722736,4879599.950165777,-552003.8335569594,-0.10162814806396366,lower_is_bad,critical,True,0.10162814806396366,Operating Cash Flow Proxy is 10.2% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,4111603.783722736,3471599.9501657765,-640003.8335569594,-0.15565795422473463,lower_is_bad,critical,True,0.15565795422473463,Free Cash Flow Proxy is 15.6% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1320000.0,1408000.0,88000.0,0.06666666666666667,higher_is_bad,on_track,False,0.06666666666666667,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-04,2025-04-01,2025,4,2,Apr 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,184000.0,230000.0,46000.0,0.25,higher_is_bad,critical,True,0.25,Working Capital Change is 25.0% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,throughput_tonnes,Throughput,Operations,tonnes,Monthly Actual vs Plan,1,171200.0,164190.0,-7010.0,-0.04094626168224299,lower_is_bad,warning,True,0.04094626168224299,Throughput is 4.1% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,head_grade_pct,Head Grade,Process Performance,percent,Process Performance,2,0.715,0.711,-0.0040000000000000036,-0.0055944055944056,lower_is_bad,on_track,False,0.0055944055944056,Head Grade remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,recovery_pct,Recovery,Process Performance,percent,Process Performance,3,88.3,87.209,-1.090999999999994,-0.012355605889014654,lower_is_bad,on_track,False,0.012355605889014654,Recovery remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,copper_production_tonnes,Copper Production,Production,tonnes,Monthly Actual vs Plan,4,1080.86264,1018.0,-62.862640000000056,-0.05815969363137582,lower_is_bad,critical,True,0.05815969363137582,Copper Production is 5.8% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,copper_price_usd_per_lb,Copper Price,Market,USD/lb,Executive Overview,5,4.18,4.189,0.009000000000000341,0.002153110047846972,lower_is_bad,on_track,False,0.0,Copper Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,net_realized_price_usd_per_lb,Net Realized Price,Market,USD/lb,Executive Overview,6,3.9299999999999997,3.941,0.01100000000000012,0.0027989821882951965,lower_is_bad,on_track,False,0.0,Net Realized Price remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,unit_cost_usd_per_tonne,Unit Cost,Cost,USD/t,Cost and Margin,7,18.475,18.642121931908154,0.16712193190815228,0.009045842051862098,higher_is_bad,on_track,False,0.009045842051862098,Unit Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,operating_cost_usd,Operating Cost,Cost,USD,Cost and Margin,8,3162920.0000000005,3060850.0,-102070.00000000047,-0.032270813046172665,higher_is_bad,on_track,False,0.0,Operating Cost remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,revenue_proxy_usd,Revenue Proxy,Economics,USD,Executive Overview,9,9037007.21215896,8521443.045265833,-515564.16689312644,-0.05705032150460762,lower_is_bad,warning,True,0.05705032150460762,Revenue Proxy is 5.7% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,ebitda_proxy_usd,EBITDA Proxy,Economics,USD,Cost and Margin,10,5874087.212158959,5460593.045265833,-413494.16689312644,-0.07039292267183601,lower_is_bad,warning,True,0.07039292267183601,EBITDA Proxy is 7.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,operating_cash_flow_proxy_usd,Operating Cash Flow Proxy,Economics,USD,Executive Overview,11,5736087.212158959,5276593.045265833,-459494.16689312644,-0.08010585437388794,lower_is_bad,warning,True,0.08010585437388794,Operating Cash Flow Proxy is 8.0% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,free_cash_flow_proxy_usd,Free Cash Flow Proxy,Economics,USD,Executive Overview,12,4328087.212158959,3824593.045265833,-503494.16689312644,-0.11633179790801185,lower_is_bad,warning,True,0.11633179790801185,Free Cash Flow Proxy is 11.6% below plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,sustaining_capex_usd,Sustaining Capex,Investment,USD,Cost and Margin,13,1408000.0,1452000.0,44000.0,0.03125,higher_is_bad,on_track,False,0.03125,Sustaining Capex remains within the monthly tolerance band.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
demo_south_concentrator,2025-05,2025-05-01,2025,5,2,May 2025,working_capital_change_usd,Working Capital Change,Working Capital,USD,Cost and Margin,14,138000.0,184000.0,46000.0,0.3333333333333333,higher_is_bad,critical,True,0.3333333333333333,Working Capital Change is 33.3% above plan.,sample_demo_budget_2025,sample_demo_monthly_monitoring,True
