year,metric,value,scenario_id,scenario_name,scenario_category,category
1,base_processed_tonnes,150000000.0,base,Base Case,Reference,Operations
2,base_processed_tonnes,150000000.0,base,Base Case,Reference,Operations
3,base_processed_tonnes,150000000.0,base,Base Case,Reference,Operations
4,base_processed_tonnes,148000000.0,base,Base Case,Reference,Operations
5,base_processed_tonnes,146000000.0,base,Base Case,Reference,Operations
6,base_processed_tonnes,144000000.0,base,Base Case,Reference,Operations
7,base_processed_tonnes,142000000.0,base,Base Case,Reference,Operations
8,base_processed_tonnes,140000000.0,base,Base Case,Reference,Operations
9,base_processed_tonnes,138000000.0,base,Base Case,Reference,Operations
10,base_processed_tonnes,136000000.0,base,Base Case,Reference,Operations
11,base_processed_tonnes,134000000.0,base,Base Case,Reference,Operations
12,base_processed_tonnes,132000000.0,base,Base Case,Reference,Operations
13,base_processed_tonnes,130000000.0,base,Base Case,Reference,Operations
14,base_processed_tonnes,128000000.0,base,Base Case,Reference,Operations
15,base_processed_tonnes,126000000.0,base,Base Case,Reference,Operations
1,expanded_tonnes,151422776.195327,base,Base Case,Reference,Operations
2,expanded_tonnes,158068242.64109984,base,Base Case,Reference,Operations
3,expanded_tonnes,171931757.35890016,base,Base Case,Reference,Operations
4,expanded_tonnes,176196194.15394402,base,Base Case,Reference,Operations
5,expanded_tonnes,175004568.75301087,base,Base Case,Reference,Operations
6,expanded_tonnes,172773761.7256013,base,Base Case,Reference,Operations
7,expanded_tonnes,170396495.594042,base,Base Case,Reference,Operations
8,expanded_tonnes,167999532.36018825,base,Base Case,Reference,Operations
9,expanded_tonnes,165599937.61504936,base,Base Case,Reference,Operations
10,expanded_tonnes,163199991.67945942,base,Base Case,Reference,Operations
11,expanded_tonnes,160799998.89049673,base,Base Case,Reference,Operations
12,expanded_tonnes,158399999.8520862,base,Base Case,Reference,Operations
13,expanded_tonnes,155999999.98028535,base,Base Case,Reference,Operations
14,expanded_tonnes,153599999.99737296,base,Base Case,Reference,Operations
15,expanded_tonnes,151199999.99965003,base,Base Case,Reference,Operations
1,scenario_price_usd_per_lb,3.913670175164541,base,Base Case,Reference,Market
2,scenario_price_usd_per_lb,3.9933950659222437,base,Base Case,Reference,Market
3,scenario_price_usd_per_lb,4.074744022562314,base,Base Case,Reference,Market
4,scenario_price_usd_per_lb,4.157750128729839,base,Base Case,Reference,Market
5,scenario_price_usd_per_lb,4.2424471420127405,base,Base Case,Reference,Market
6,scenario_price_usd_per_lb,4.328869507670591,base,Base Case,Reference,Market
7,scenario_price_usd_per_lb,4.417052372643078,base,Base Case,Reference,Market
8,scenario_price_usd_per_lb,4.5070315998438515,base,Base Case,Reference,Market
9,scenario_price_usd_per_lb,4.598843782745534,base,Base Case,Reference,Market
10,scenario_price_usd_per_lb,4.6925262602618485,base,Base Case,Reference,Market
11,scenario_price_usd_per_lb,4.788117131932914,base,Base Case,Reference,Market
12,scenario_price_usd_per_lb,4.885655273419857,base,Base Case,Reference,Market
13,scenario_price_usd_per_lb,4.985180352315097,base,Base Case,Reference,Market
14,scenario_price_usd_per_lb,5.086732844274655,base,Base Case,Reference,Market
15,scenario_price_usd_per_lb,5.1903540494791445,base,Base Case,Reference,Market
1,scenario_grade,0.0034,base,Base Case,Reference,Geology
2,scenario_grade,0.003349,base,Base Case,Reference,Geology
3,scenario_grade,0.003298765,base,Base Case,Reference,Geology
4,scenario_grade,0.003249283525,base,Base Case,Reference,Geology
5,scenario_grade,0.003200544272125,base,Base Case,Reference,Geology
6,scenario_grade,0.003152536108043125,base,Base Case,Reference,Geology
7,scenario_grade,0.003105248066422478,base,Base Case,Reference,Geology
8,scenario_grade,0.003058669345426141,base,Base Case,Reference,Geology
9,scenario_grade,0.003012789305244749,base,Base Case,Reference,Geology
10,scenario_grade,0.0029675974656660775,base,Base Case,Reference,Geology
11,scenario_grade,0.0029230835036810864,base,Base Case,Reference,Geology
12,scenario_grade,0.00287923725112587,base,Base Case,Reference,Geology
13,scenario_grade,0.0028360486923589816,base,Base Case,Reference,Geology
14,scenario_grade,0.002793507961973597,base,Base Case,Reference,Geology
15,scenario_grade,0.002751605342543993,base,Base Case,Reference,Geology
1,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
2,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
3,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
4,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
5,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
6,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
7,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
8,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
9,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
10,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
11,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
12,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
13,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
14,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
15,scenario_recovery,0.8420000000000001,base,Base Case,Reference,Metallurgy
1,scenario_net_price_usd_per_lb,3.7041233681579593,base,Base Case,Reference,Commercial
2,scenario_net_price_usd_per_lb,3.780659263285354,base,Base Case,Reference,Commercial
3,scenario_net_price_usd_per_lb,3.858754261659821,base,Base Case,Reference,Commercial
4,scenario_net_price_usd_per_lb,3.9384401235806457,base,Base Case,Reference,Commercial
5,scenario_net_price_usd_per_lb,4.019749256332231,base,Base Case,Reference,Commercial
6,scenario_net_price_usd_per_lb,4.102714727363767,base,Base Case,Reference,Commercial
7,scenario_net_price_usd_per_lb,4.187370277737355,base,Base Case,Reference,Commercial
8,scenario_net_price_usd_per_lb,4.273750335850098,base,Base Case,Reference,Commercial
9,scenario_net_price_usd_per_lb,4.3618900314357125,base,Base Case,Reference,Commercial
10,scenario_net_price_usd_per_lb,4.451825209851375,base,Base Case,Reference,Commercial
11,scenario_net_price_usd_per_lb,4.543592446655597,base,Base Case,Reference,Commercial
12,scenario_net_price_usd_per_lb,4.637229062483063,base,Base Case,Reference,Commercial
13,scenario_net_price_usd_per_lb,4.732773138222493,base,Base Case,Reference,Commercial
14,scenario_net_price_usd_per_lb,4.830263530503669,base,Base Case,Reference,Commercial
15,scenario_net_price_usd_per_lb,4.929739887499979,base,Base Case,Reference,Commercial
1,copper_fine_lb,955687610.3538177,base,Base Case,Reference,Production
2,copper_fine_lb,982665269.4197178,base,Base Case,Reference,Production
3,copper_fine_lb,1052818032.175776,base,Base Case,Reference,Production
4,copper_fine_lb,1062747192.588196,base,Base Case,Reference,Production
5,copper_fine_lb,1039726373.2060243,base,Base Case,Reference,Production
6,copper_fine_lb,1011075747.1931154,base,Base Case,Reference,Production
7,copper_fine_lb,982206475.9452485,base,Base Case,Reference,Production
8,copper_fine_lb,953863955.0286274,base,Base Case,Reference,Production
9,copper_fine_lb,926135996.2640365,base,Base Case,Reference,Production
10,copper_fine_lb,899023322.262072,base,Base Case,Reference,Production
11,copper_fine_lb,872515393.6503524,base,Base Case,Reference,Production
12,copper_fine_lb,846600389.2480551,base,Base Case,Reference,Production
13,copper_fine_lb,821266514.6268479,base,Base Case,Reference,Production
14,copper_fine_lb,796502170.5805205,base,Base Case,Reference,Production
15,copper_fine_lb,772295971.8141431,base,Base Case,Reference,Production
1,revenue_usd,3539984810.1706147,base,Base Case,Reference,Economics
2,revenue_usd,3715122553.540454,base,Base Case,Reference,Economics
3,revenue_usd,4062566068.4105825,base,Base Case,Reference,Economics
4,revenue_usd,4185566184.512039,base,Base Case,Reference,Economics
5,revenue_usd,4179439315.483924,base,Base Case,Reference,Economics
6,revenue_usd,4148155358.4895196,base,Base Case,Reference,Economics
7,revenue_usd,4112862203.974284,base,Base Case,Reference,Economics
8,revenue_usd,4076576398.158899,base,Base Case,Reference,Economics
9,revenue_usd,4039703369.8578835,base,Base Case,Reference,Economics
10,revenue_usd,4002294690.290629,base,Base Case,Reference,Economics
11,revenue_usd,3964354352.180476,base,Base Case,Reference,Economics
12,revenue_usd,3925879929.3305545,base,Base Case,Reference,Economics
13,revenue_usd,3886868099.7475557,base,Base Case,Reference,Economics
14,revenue_usd,3847315386.5221004,base,Base Case,Reference,Economics
15,revenue_usd,3807218257.2077403,base,Base Case,Reference,Economics
1,opex_usd,3225305132.960465,base,Base Case,Reference,Economics
2,opex_usd,3366853568.255426,base,Base Case,Reference,Economics
3,opex_usd,3662146431.744573,base,Base Case,Reference,Economics
4,opex_usd,3752978935.4790072,base,Base Case,Reference,Economics
5,opex_usd,3727597314.439131,base,Base Case,Reference,Economics
6,opex_usd,3680081124.7553067,base,Base Case,Reference,Economics
7,opex_usd,3629445356.1530943,base,Base Case,Reference,Economics
8,opex_usd,3578390039.2720094,base,Base Case,Reference,Economics
9,opex_usd,3527278671.200551,base,Base Case,Reference,Economics
10,opex_usd,3476159822.7724853,base,Base Case,Reference,Economics
11,opex_usd,3425039976.36758,base,Base Case,Reference,Economics
12,opex_usd,3373919996.8494353,base,Base Case,Reference,Economics
13,opex_usd,3322799999.5800776,base,Base Case,Reference,Economics
14,opex_usd,3271679999.9440436,base,Base Case,Reference,Economics
15,opex_usd,3220559999.992545,base,Base Case,Reference,Economics
1,ebitda_usd,314679677.21014977,base,Base Case,Reference,Economics
2,ebitda_usd,348268985.285028,base,Base Case,Reference,Economics
3,ebitda_usd,400419636.6660094,base,Base Case,Reference,Economics
4,ebitda_usd,432587249.03303194,base,Base Case,Reference,Economics
5,ebitda_usd,451842001.0447931,base,Base Case,Reference,Economics
6,ebitda_usd,468074233.7342129,base,Base Case,Reference,Economics
7,ebitda_usd,483416847.8211899,base,Base Case,Reference,Economics
8,ebitda_usd,498186358.88688946,base,Base Case,Reference,Economics
9,ebitda_usd,512424698.6573324,base,Base Case,Reference,Economics
10,ebitda_usd,526134867.51814365,base,Base Case,Reference,Economics
11,ebitda_usd,539314375.8128963,base,Base Case,Reference,Economics
12,ebitda_usd,551959932.4811192,base,Base Case,Reference,Economics
13,ebitda_usd,564068100.1674781,base,Base Case,Reference,Economics
14,ebitda_usd,575635386.5780568,base,Base Case,Reference,Economics
15,ebitda_usd,586658257.2151952,base,Base Case,Reference,Economics
1,taxes_usd,105417691.86540017,base,Base Case,Reference,Economics
2,taxes_usd,116670110.07048436,base,Base Case,Reference,Economics
3,taxes_usd,134140578.28311314,base,Base Case,Reference,Economics
4,taxes_usd,144916728.42606568,base,Base Case,Reference,Economics
5,taxes_usd,151367070.3500057,base,Base Case,Reference,Economics
6,taxes_usd,156804868.3009613,base,Base Case,Reference,Economics
7,taxes_usd,161944644.0200986,base,Base Case,Reference,Economics
8,taxes_usd,166892430.22710794,base,Base Case,Reference,Economics
9,taxes_usd,171662274.05020633,base,Base Case,Reference,Economics
10,taxes_usd,176255180.6185781,base,Base Case,Reference,Economics
11,taxes_usd,180670315.8973202,base,Base Case,Reference,Economics
12,taxes_usd,184906577.3811749,base,Base Case,Reference,Economics
13,taxes_usd,188962813.55610514,base,Base Case,Reference,Economics
14,taxes_usd,192837854.50364903,base,Base Case,Reference,Economics
15,taxes_usd,196530516.16709036,base,Base Case,Reference,Economics
1,operating_cash_flow_usd,209261985.3447496,base,Base Case,Reference,Cash Flow
2,operating_cash_flow_usd,231598875.21454364,base,Base Case,Reference,Cash Flow
3,operating_cash_flow_usd,266279058.3828963,base,Base Case,Reference,Cash Flow
4,operating_cash_flow_usd,287670520.60696626,base,Base Case,Reference,Cash Flow
5,operating_cash_flow_usd,300474930.69478744,base,Base Case,Reference,Cash Flow
6,operating_cash_flow_usd,311269365.4332516,base,Base Case,Reference,Cash Flow
7,operating_cash_flow_usd,321472203.8010913,base,Base Case,Reference,Cash Flow
8,operating_cash_flow_usd,331293928.6597815,base,Base Case,Reference,Cash Flow
9,operating_cash_flow_usd,340762424.6071261,base,Base Case,Reference,Cash Flow
10,operating_cash_flow_usd,349879686.8995656,base,Base Case,Reference,Cash Flow
11,operating_cash_flow_usd,358644059.91557604,base,Base Case,Reference,Cash Flow
12,operating_cash_flow_usd,367053355.09994423,base,Base Case,Reference,Cash Flow
13,operating_cash_flow_usd,375105286.61137295,base,Base Case,Reference,Cash Flow
14,operating_cash_flow_usd,382797532.0744078,base,Base Case,Reference,Cash Flow
15,operating_cash_flow_usd,390127741.0481048,base,Base Case,Reference,Cash Flow
1,capex_usd,290000000.0,base,Base Case,Reference,Investment
